URL,Title,Summary,Published,Image
https://www.tijd.be/r/t/1/id/10245277,Missie De Wever en Magnette op springen,"14/08/2020 Bart De Wever (N-VA) en Paul Magnette (PS) mogen met hun bubbel van vijf partijen dicht bij een meerderheid zijn, ‘toch lijkt het einde van de missie te naderen’, is te horen in de entourage van de pr...","Thu, 13 Aug 2020 23:00:05 GMT",
https://www.tijd.be/r/t/1/id/10454246,Begroting stevent af op inflatiemeevaller van 6 miljard euro,16:59 De begrotingen van alle overheden van het land gaan dit jaar wellicht samen 6 miljard euro minder in het rood dan gedacht in oktober. De dalende inflatie maakt het sociaal energietarief minder duur en...,"Thu, 16 Mar 2023 15:59:16 GMT",
https://www.tijd.be/r/t/1/id/10454320,Franse regering duwt pensioenplan via nucleaire optie door parlement,16:53 De Franse volksvertegenwoordigers krijgen niet de kans zich uit te spreken over de pensioenplannen van president Emmanuel Macron. De regering grijpt naar een speciale procedure om het parlement buiten...,"Thu, 16 Mar 2023 15:53:56 GMT",
https://www.tijd.be/r/t/1/id/10454303,Polen bevestigt als eerste levering gevechtsvliegtuigen aan Oekraïne,15:39 Polen levert als eerste land straaljagers aan Oekraïne. Volgens de Deense premier kunnen andere landen het voorbeeld volgen.,"Thu, 16 Mar 2023 14:39:46 GMT",
https://www.tijd.be/r/t/1/id/10454267,Vlaanderen vraagt Turkse en Marokkaanse consulaten 500 visa te deblokkeren,13:58 Van de 600 gecombineerde verblijfs- en werkvergunningen voor Vlaamse werkgevers die door de Belgische consulaten in Turkije en Marokko on hold werden gezet na vermoedens van fraude vraagt Vlaams minis...,"Thu, 16 Mar 2023 12:58:12 GMT",
https://www.tijd.be/r/t/1/id/10454247,"'Het wordt ingewikkeld voor Rutte, maar hij is erger gewend'","12:24 Dreigt de onbestuurbaarheid in Nederland na de monsterzege van de rechts-conservatieve BoerBurgerBeweging (BBB)? 'Mark Rutte heeft als premier al voor hetere vuren gestaan, maar het regeren wordt zeke...","Thu, 16 Mar 2023 11:24:06 GMT",
https://www.tijd.be/r/t/1/id/10454242,Maximaal 13 weken opzeg voor wie zelf opstapt,"11:26 De Kamer schoeit donderdag de opzegtermijnen voor alle werknemers op dezelfde leest. Wie ontslag neemt, krijgt een opzegtermijn van maximaal 13 weken.","Thu, 16 Mar 2023 10:26:39 GMT",
https://www.tijd.be/r/t/1/id/10454196,Onvrede stuwt boerenpartij BBB naar monsterzege in Nederland,09:19 De Provinciale Statenverkiezingen in Nederland zijn uitgedraaid op een zegetocht voor de BoerBurgerBeweging (BBB). De partij wordt haast overal de grootste en domineert ook in de Eerste Kamer. De rege...,"Thu, 16 Mar 2023 08:19:59 GMT",
https://www.tijd.be/r/t/1/id/10453827,"BBB, de uitlaatklep van het Nederlandse onbehagen",08:34 De BoerBurgerBeweging (BBB) is de verpletterende winnaar van de provinciale verkiezingen in Nederland. Surfend op het groeiende onbehagen van boeren en plattelandsbewoners is de partij in één klap de ...,"Thu, 16 Mar 2023 07:34:35 GMT",
https://www.tijd.be/r/t/1/id/10454203,Borstkankerbehandeling alleen nog terugbetaald in erkend centrum,06:22 Minister van Volksgezondheid Frank Vandenbroucke (Vooruit) grijpt in na een studie van het Federaal Kenniscentrum voor de Gezondheidszorg over de hardnekkige verschillen in kwaliteit tussen behandelin...,"Thu, 16 Mar 2023 05:22:10 GMT",
